Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2025.01.29 21:30:00;Sell;0.02;XAUUSD;2745.76;0.02;2025.01.29 21:36:00;2746.37;-0.14;;-1.22
2025.01.29 21:33:00;Sell;0.02;XAUUSD;2750.78;0.02;2025.01.29 21:36:00;2746.29;-0.14;;8.98
2025.01.29 21:00:01;Sell;0.02;XAUUSD;2751.19;0.02;2025.01.29 21:01:00;2746.92;-0.14;;8.54
2025.01.29 11:00:00;Buy;0.02;XAUUSD;2764.19;0.02;2025.01.29 11:42:01;2763.88;-0.14;;-0.62
2025.01.29 11:11:00;Buy;0.02;XAUUSD;2760.84;0.02;2025.01.29 11:42:00;2763.9;-0.14;;6.12
2025.01.29 11:04:00;Buy;0.02;XAUUSD;2762.85;0.02;2025.01.29 11:42:00;2763.87;-0.14;;2.04
2025.01.24 11:30:01;Buy;0.02;XAUUSD;2776.98;0.02;2025.01.24 13:02:02;2776.42;-0.14;;-1.12
2025.01.24 11:37:00;Buy;0.02;XAUUSD;2772.31;0.02;2025.01.24 13:02:01;2776.35;-0.14;;8.08
2025.01.24 11:33:00;Buy;0.02;XAUUSD;2774.79;0.02;2025.01.24 13:02:01;2776.34;-0.14;;3.1
2025.01.22 11:30:00;Buy;0.02;XAUUSD;2761.83;0.02;2025.01.22 12:11:04;2761.55;-0.14;;-0.56
2025.01.22 11:57:00;Buy;0.02;XAUUSD;2758.37;0.02;2025.01.22 12:11:03;2761.46;-0.14;;6.18
2025.01.22 11:39:00;Buy;0.02;XAUUSD;2759.87;0.02;2025.01.22 12:11:02;2761.65;-0.14;;3.56
2025.01.22 11:06:04;Buy;0.02;XAUUSD;2755.96;0.02;2025.01.22 11:21:00;2758.18;-0.14;;4.44
2025.01.22 08:02:00;Buy;0.02;XAUUSD;2756.41;0.02;2025.01.22 11:06:03;2755.85;-0.14;;-1.12
2025.01.22 08:00:01;Buy;0.02;XAUUSD;2758.17;0.02;2025.01.22 11:06:02;2755.84;-0.14;;-4.66
2025.01.22 08:26:00;Buy;0.02;XAUUSD;2747.28;0.02;2025.01.22 11:06:02;2755.84;-0.14;;17.12
2025.01.22 08:21:00;Buy;0.02;XAUUSD;2748.83;0.02;2025.01.22 11:06:02;2755.85;-0.14;;14.04
2025.01.22 08:18:00;Buy;0.02;XAUUSD;2750.77;0.02;2025.01.22 11:06:01;2755.9;-0.14;;10.26
2025.01.22 08:14:01;Buy;0.02;XAUUSD;2752.4;0.02;2025.01.22 11:06:01;2756.01;-0.14;;7.22
2025.01.22 08:09:00;Buy;0.02;XAUUSD;2753.85;0.02;2025.01.22 11:06:01;2755.89;-0.14;;4.08
2025.01.22 08:04:00;Buy;0.02;XAUUSD;2755.37;0.02;2025.01.22 11:06:00;2755.89;-0.14;;1.04
2025.01.14 02:45:00;Sell;0.16;XAUUSD;2670.61;0.16;2025.01.14 07:23:03;2671.19;-1.12;;-9.28
2025.01.14 01:49:04;Sell;0.09;XAUUSD;2668.7;0.09;2025.01.14 07:23:03;2671.19;-0.64;;-22.41
2025.01.14 01:31:01;Sell;0.05;XAUUSD;2666.64;0.05;2025.01.14 07:23:02;2671.53;-0.36;;-24.45
2025.01.14 01:07:03;Sell;0.03;XAUUSD;2664.75;0.03;2025.01.14 07:23:02;2671.19;-0.22;;-19.32
2025.01.13 23:31:00;Sell;0.02;XAUUSD;2662.91;0.02;2025.01.14 07:23:01;2671.4;-0.14;0.42;-16.98
2025.01.13 22:35:00;Sell;0.02;XAUUSD;2660.85;0.02;2025.01.14 07:23:01;2671.23;-0.14;0.42;-20.76
2025.01.13 21:30:00;Sell;0.02;XAUUSD;2658.68;0.02;2025.01.14 07:23:01;2671.79;-0.14;0.42;-26.22
2025.01.14 07:03:01;Sell;0.5;XAUUSD;2674.88;0.5;2025.01.14 07:23:00;2671.25;-3.5;;181.5
2025.01.14 06:53:00;Sell;0.28;XAUUSD;2672.72;0.28;2025.01.14 07:23:00;2671.43;-1.96;;36.12
2025.01.13 21:00:01;Sell;0.02;XAUUSD;2659.29;0.02;2025.01.13 21:02:02;2658.29;-0.14;;2
2025.01.13 18:56:01;Sell;0.02;XAUUSD;2663.32;0.02;2025.01.13 18:59:00;2661.89;-0.14;;2.86
2025.01.13 18:00:00;Sell;0.02;XAUUSD;2661.93;0.02;2025.01.13 18:56:00;2663.58;-0.14;;-3.3
2025.01.13 18:28:00;Sell;0.02;XAUUSD;2667.29;0.02;2025.01.13 18:56:00;2663.39;-0.14;;7.8
2024.12.18 23:30:00;Sell;0.02;XAUUSD;2589.92;0.02;2024.12.18 23:36:00;2587.55;-0.14;;4.74
2024.12.18 23:00:00;Sell;0.02;XAUUSD;2592.9;0.02;2024.12.18 23:30:00;2590.11;-0.14;;5.58
2024.12.18 22:41:22;Balance;;;;;;;;;-926
2024.12.18 22:30:00;Sell;0.04;XAUUSD;2596;0.04;2024.12.18 22:34:00;2592.3;-0.28;;14.8
2024.12.18 22:00:00;Sell;0.04;XAUUSD;2604.48;0.04;2024.12.18 22:28:00;2600.22;-0.28;;17.04
2024.12.18 21:30:00;Sell;0.03;XAUUSD;2619.63;0.03;2024.12.18 21:39:00;2615.36;-0.22;;12.81
2024.12.16 01:42:00;Sell;0.03;XAUUSD;2651.9;0.03;2024.12.16 02:40:02;2648.81;-0.22;;9.27
2024.12.13 23:30:01;Sell;0.03;XAUUSD;2649.17;0.03;2024.12.16 02:40:02;2648.81;-0.22;0.62;1.08
2024.12.13 23:00:00;Sell;0.03;XAUUSD;2647.52;0.03;2024.12.13 23:11:01;2646.78;-0.22;;2.22
2024.12.13 22:30:00;Sell;0.03;XAUUSD;2651.97;0.03;2024.12.13 22:32:00;2651.15;-0.22;;2.46
2024.12.13 22:00:00;Sell;0.03;XAUUSD;2653.04;0.03;2024.12.13 22:01:00;2652.14;-0.22;;2.7
2024.12.12 18:00:00;Sell;0.03;XAUUSD;2679.12;0.03;2024.12.12 22:06:00;2682.15;-0.22;;-9.09
2024.12.12 20:02:00;Sell;0.03;XAUUSD;2686.93;0.03;2024.12.12 22:06:00;2682.1;-0.22;;14.49
2024.11.25 21:00:00;Sell;0.03;XAUUSD;2618.9;0.03;2024.11.26 01:36:00;2622.05;-0.22;0.62;-9.45
2024.11.25 22:16:00;Sell;0.03;XAUUSD;2627.69;0.03;2024.11.26 01:36:00;2622.27;-0.22;0.62;16.26
2024.11.25 21:32:00;Sell;0.03;XAUUSD;2624.13;0.03;2024.11.26 01:36:00;2622.17;-0.22;0.62;5.88
2024.11.25 18:55:00;Sell;0.03;XAUUSD;2630.98;0.03;2024.11.25 19:16:00;2628.26;-0.22;;8.16
2024.11.25 18:00:00;Sell;0.03;XAUUSD;2628.39;0.03;2024.11.25 18:55:00;2631.1;-0.22;;-8.13
2024.11.25 18:35:00;Sell;0.03;XAUUSD;2636.44;0.03;2024.11.25 18:55:00;2631.11;-0.22;;15.99
2024.11.21 10:30:00;Buy;0.03;XAUUSD;2666.95;0.03;2024.11.21 10:32:00;2668.63;-0.22;;5.04
2024.11.21 10:20:00;Buy;0.03;XAUUSD;2664.84;0.03;2024.11.21 10:23:00;2666.39;-0.22;;4.65
2024.11.21 10:12:00;Buy;0.03;XAUUSD;2662.15;0.03;2024.11.21 10:20:00;2664.62;-0.22;;7.41
2024.11.21 09:30:00;Buy;0.03;XAUUSD;2663.48;0.03;2024.11.21 10:20:00;2664.63;-0.22;;3.45
2024.11.21 09:18:00;Buy;0.03;XAUUSD;2660.29;0.03;2024.11.21 09:24:02;2662.49;-0.22;;6.6
2024.11.21 09:00:00;Buy;0.03;XAUUSD;2661.48;0.03;2024.11.21 09:24:02;2662.55;-0.22;;3.21
2024.11.21 08:35:00;Buy;0.03;XAUUSD;2659.3;0.03;2024.11.21 08:44:00;2662.1;-0.22;;8.4
2024.11.21 08:30:00;Buy;0.03;XAUUSD;2660.6;0.03;2024.11.21 08:44:00;2662.19;-0.22;;4.77
2024.11.19 11:30:00;Buy;0.03;XAUUSD;2630.63;0.03;2024.11.19 11:35:00;2633.17;-0.22;;7.62
2024.11.19 11:00:00;Buy;0.03;XAUUSD;2626.28;0.03;2024.11.19 11:18:00;2628.04;-0.22;;5.28
2024.11.19 09:00:00;Buy;0.03;XAUUSD;2625.23;0.03;2024.11.19 10:42:00;2623.68;-0.22;;-4.65
2024.11.19 09:14:00;Buy;0.03;XAUUSD;2618.66;0.03;2024.11.19 10:42:00;2623.68;-0.22;;15.06
2024.11.19 09:08:00;Buy;0.03;XAUUSD;2620.13;0.03;2024.11.19 10:42:00;2623.68;-0.22;;10.65
2024.11.19 09:07:00;Buy;0.03;XAUUSD;2621.9;0.03;2024.11.19 10:42:00;2623.68;-0.22;;5.34
2024.11.19 09:03:00;Buy;0.03;XAUUSD;2623.51;0.03;2024.11.19 10:42:00;2623.67;-0.22;;0.48
2024.11.13 23:47:02;Sell;0.03;XAUUSD;2574.33;0.03;2024.11.13 23:57:00;2573.36;-0.22;;2.91
2024.11.13 23:00:00;Sell;0.03;XAUUSD;2573.89;0.03;2024.11.13 23:47:02;2574.45;-0.22;;-1.6800000000000002
2024.11.13 23:10:01;Sell;0.03;XAUUSD;2576.98;0.03;2024.11.13 23:47:02;2574.45;-0.22;;7.59
2024.11.13 22:30:00;Sell;0.03;XAUUSD;2575.88;0.03;2024.11.13 22:31:00;2574.48;-0.22;;4.2
2024.11.13 22:00:00;Sell;0.03;XAUUSD;2580.78;0.03;2024.11.13 22:03:00;2578.31;-0.22;;7.41
2024.11.11 23:00:00;Buy;0.06;XAUUSD;2622.06;0.06;2024.11.12 01:21:01;2621.95;-0.42;-1.97;-0.66
2024.11.11 22:56:00;Buy;0.04;XAUUSD;2623.11;0.04;2024.11.12 01:21:01;2621.95;-0.28;-1.31;-4.64
2024.11.11 22:53:00;Buy;0.03;XAUUSD;2624.39;0.03;2024.11.12 01:21:01;2621.95;-0.22;-0.99;-7.32
2024.11.11 22:48:00;Buy;0.02;XAUUSD;2626.04;0.02;2024.11.12 01:21:01;2621.95;-0.14;-0.66;-8.18
2024.11.11 23:45:00;Buy;0.14;XAUUSD;2620;0.14;2024.11.12 01:21:01;2621.95;-0.98;-4.6;27.3
2024.11.11 23:44:00;Buy;0.09;XAUUSD;2620.81;0.09;2024.11.12 01:21:01;2621.95;-0.64;-2.96;10.26
2024.11.12 00:11:04;Balance;;;;;;;;;730
2024.11.11 18:20:00;Sell;0.02;XAUUSD;2615.07;0.02;2024.11.11 19:08:00;2614.05;-0.14;;2.04
2024.11.11 18:00:00;Sell;0.02;XAUUSD;2614.61;0.02;2024.11.11 18:09:00;2613.47;-0.14;;2.2800000000000002
2024.11.11 13:02:43;Balance;;;;;;;;;-1300
2024.11.06 18:40:00;Sell;0.04;XAUUSD;2669.74;0.04;2024.11.06 18:41:00;2668.06;-0.28;;6.72
2024.11.06 18:20:00;Sell;0.04;XAUUSD;2665.95;0.04;2024.11.06 18:21:00;2663.35;-0.28;;10.4
2024.11.06 18:00:00;Sell;0.04;XAUUSD;2676;0.04;2024.11.06 18:05:00;2673.77;-0.28;;8.92
2024.10.31 22:11:00;Sell;0.03;XAUUSD;2748.77;0.03;2024.11.01 10:34:00;2749.12;-0.22;0.62;-1.05
2024.10.31 21:34:00;Sell;0.03;XAUUSD;2745.26;0.03;2024.11.01 10:34:00;2749.08;-0.22;0.62;-11.46
2024.10.31 18:40:00;Sell;0.03;XAUUSD;2736.71;0.03;2024.11.01 10:34:00;2749.07;-0.22;0.62;-37.08
2024.11.01 09:04:00;Sell;0.05;XAUUSD;2756.49;0.05;2024.11.01 10:34:00;2749.09;-0.36;;37
2024.11.01 08:54:00;Sell;0.03;XAUUSD;2754.47;0.03;2024.11.01 10:34:00;2749.11;-0.22;;16.08
2024.11.01 07:46:00;Sell;0.03;XAUUSD;2752.79;0.03;2024.11.01 10:34:00;2749.15;-0.22;;10.92
2024.11.01 09:03:00;Balance;;;;;;;;;1000
2024.10.31 18:20:00;Sell;0.03;XAUUSD;2738.83;0.03;2024.10.31 18:33:00;2737.04;-0.22;;5.37
2024.10.31 18:00:00;Sell;0.03;XAUUSD;2734.67;0.03;2024.10.31 18:06:00;2732.83;-0.22;;5.52
2024.10.30 09:30:01;Buy;0.03;XAUUSD;2786.48;0.03;2024.10.30 09:40:00;2788.21;-0.22;;5.19
2024.10.30 09:03:00;Buy;0.03;XAUUSD;2781.74;0.03;2024.10.30 09:09:00;2784.32;-0.22;;7.74
2024.10.30 09:00:00;Buy;0.03;XAUUSD;2783.26;0.03;2024.10.30 09:09:00;2784.32;-0.22;;3.18
2024.10.29 10:01:00;Buy;0.02;XAUUSD;2754.62;0.02;2024.10.29 11:51:01;2753.59;-0.14;;-2.06
2024.10.29 10:00:00;Buy;0.02;XAUUSD;2755.87;0.02;2024.10.29 11:51:01;2753.59;-0.14;;-4.5600000000000005
2024.10.29 11:27:00;Buy;0.02;XAUUSD;2746.87;0.02;2024.10.29 11:51:01;2753.59;-0.14;;13.44
2024.10.29 11:22:00;Buy;0.02;XAUUSD;2749.2;0.02;2024.10.29 11:51:01;2753.59;-0.14;;8.78
2024.10.29 11:16:00;Buy;0.02;XAUUSD;2750.67;0.02;2024.10.29 11:51:00;2753.59;-0.14;;5.84
2024.10.29 11:01:00;Buy;0.02;XAUUSD;2752;0.02;2024.10.29 11:51:00;2753.59;-0.14;;3.18
2024.10.29 10:28:00;Buy;0.02;XAUUSD;2753.26;0.02;2024.10.29 11:51:00;2753.52;-0.14;;0.52
2024.10.24 22:00:00;Buy;0.02;XAUUSD;2735.67;0.02;2024.10.24 22:09:00;2735.5;-0.14;;-0.34
2024.10.24 22:01:00;Buy;0.03;XAUUSD;2734.77;0.03;2024.10.24 22:09:00;2735.49;-0.22;;2.16
2024.10.23 21:00:00;Sell;0.02;XAUUSD;2716.72;0.02;2024.10.23 21:01:00;2715.5;-0.14;;2.44
2024.10.23 18:40:00;Sell;0.02;XAUUSD;2718.58;0.02;2024.10.23 20:21:00;2715.81;-0.14;;5.54
2024.10.23 18:20:00;Sell;0.02;XAUUSD;2713.56;0.02;2024.10.23 18:21:00;2711.8;-0.14;;3.52
2024.10.02 23:32:02;Buy;0.02;XAUUSD;2659.61;0.02;2024.10.03 01:15:00;2659.59;-0.14;-1.97;-0.04
2024.10.02 23:50:00;Buy;0.03;XAUUSD;2658.97;0.03;2024.10.03 01:15:00;2659.59;-0.22;-2.96;1.8599999999999999
2024.10.02 23:26:01;Buy;0.03;XAUUSD;2658.73;0.03;2024.10.02 23:32:00;2659.55;-0.22;;2.46
2024.10.02 23:16:00;Buy;0.02;XAUUSD;2659.41;0.02;2024.10.02 23:32:00;2659.55;-0.14;;0.28
2024.10.02 23:13:01;Buy;0.02;XAUUSD;2659.19;0.02;2024.10.02 23:14:00;2659.53;-0.14;;0.68
2024.10.02 23:01:00;Buy;0.02;XAUUSD;2658.8;0.02;2024.10.02 23:13:00;2659.15;-0.14;;0.7
2024.10.02 22:44:00;Buy;0.02;XAUUSD;2658.39;0.02;2024.10.02 23:01:00;2658.75;-0.14;;0.72
2024.10.02 22:40:00;Buy;0.02;XAUUSD;2657.59;0.02;2024.10.02 22:42:00;2657.99;-0.14;;0.8
2024.10.02 22:36:00;Buy;0.02;XAUUSD;2656.8;0.02;2024.10.02 22:40:00;2657.51;-0.14;;1.42
2024.09.24 23:35:01;Buy;0.04;XAUUSD;2662.13;0.04;2024.09.25 04:00:00;2661;-0.28;-1.31;-4.52
2024.09.24 23:01:00;Buy;0.03;XAUUSD;2663.36;0.03;2024.09.25 04:00:00;2661.06;-0.22;-0.99;-6.9
2024.09.24 23:46:01;Buy;0.09;XAUUSD;2657.56;0.09;2024.09.25 04:00:00;2660.89;-0.64;-2.96;29.97
2024.09.24 23:37:00;Buy;0.06;XAUUSD;2659.3;0.06;2024.09.25 04:00:00;2660.9;-0.42;-1.97;9.6
2024.09.24 22:44:00;Buy;0.03;XAUUSD;2664.12;0.03;2024.09.24 23:01:00;2663.29;-0.22;;-2.49
2024.09.24 22:52:00;Buy;0.06;XAUUSD;2661.46;0.06;2024.09.24 23:01:00;2663.29;-0.42;;10.98
2024.09.24 22:46:00;Buy;0.04;XAUUSD;2662.6;0.04;2024.09.24 23:01:00;2663.31;-0.28;;2.84
2024.09.24 22:40:00;Buy;0.03;XAUUSD;2662.37;0.03;2024.09.24 22:41:00;2663.08;-0.22;;2.13
2024.09.24 22:15:00;Buy;0.03;XAUUSD;2658.12;0.03;2024.09.24 22:16:00;2659.2;-0.22;;3.24
2024.09.24 22:00:00;Buy;0.03;XAUUSD;2657.38;0.03;2024.09.24 22:15:00;2658.08;-0.22;;2.1
2024.09.24 08:30:00;Buy;0.03;XAUUSD;2638.04;0.03;2024.09.24 08:31:01;2639.15;-0.22;;3.33
2024.09.20 10:12:00;Buy;0.03;XAUUSD;2608.98;0.03;2024.09.20 10:23:00;2608.61;-0.22;;-1.11
2024.09.20 10:22:00;Buy;0.03;XAUUSD;2606.76;0.03;2024.09.20 10:23:00;2608.6;-0.22;;5.52
2024.09.20 10:09:00;Buy;0.03;XAUUSD;2608.05;0.03;2024.09.20 10:11:00;2608.9;-0.22;;2.55
2024.09.20 09:55:00;Buy;0.03;XAUUSD;2605.93;0.03;2024.09.20 09:58:00;2605.66;-0.22;;-0.81
2024.09.20 09:56:00;Buy;0.03;XAUUSD;2603.65;0.03;2024.09.20 09:58:00;2605.65;-0.22;;6
2024.09.20 09:51:00;Buy;0.03;XAUUSD;2605.25;0.03;2024.09.20 09:55:00;2605.88;-0.22;;1.8900000000000001
2024.09.13 08:33:00;Buy;0.03;XAUUSD;2569.19;0.03;2024.09.13 10:05:00;2568.43;-0.22;;-2.2800000000000002
2024.09.13 08:30:00;Buy;0.03;XAUUSD;2569.98;0.03;2024.09.13 10:05:00;2568.38;-0.22;;-4.8
2024.09.13 09:17:00;Buy;0.03;XAUUSD;2563.69;0.03;2024.09.13 10:05:00;2568.38;-0.22;;14.07
2024.09.13 09:12:00;Buy;0.03;XAUUSD;2564.9;0.03;2024.09.13 10:05:00;2568.33;-0.22;;10.29
2024.09.13 08:49:00;Buy;0.03;XAUUSD;2566.84;0.03;2024.09.13 10:05:00;2568.34;-0.22;;4.5
2024.09.13 08:46:00;Buy;0.03;XAUUSD;2568.12;0.03;2024.09.13 10:05:00;2568.48;-0.22;;1.08
2024.09.13 08:01:00;Buy;0.03;XAUUSD;2568.15;0.03;2024.09.13 08:24:00;2569.51;-0.22;;4.08
2024.09.13 08:00:00;Buy;0.03;XAUUSD;2568.91;0.03;2024.09.13 08:24:00;2569.51;-0.22;;1.8
2024.09.12 23:50:00;Buy;0.04;XAUUSD;2559.35;0.04;2024.09.13 01:30:00;2558.91;-0.28;-1.31;-1.76
2024.09.12 23:46:00;Buy;0.03;XAUUSD;2560.08;0.03;2024.09.13 01:30:00;2558.92;-0.22;-0.99;-3.48
2024.09.13 01:12:00;Buy;0.09;XAUUSD;2557.69;0.09;2024.09.13 01:30:00;2558.93;-0.64;;11.16
2024.09.12 23:57:00;Buy;0.06;XAUUSD;2558.56;0.06;2024.09.13 01:30:00;2558.93;-0.42;-1.97;2.22
2024.09.12 23:40:00;Buy;0.03;XAUUSD;2559.56;0.03;2024.09.12 23:46:00;2559.98;-0.22;;1.26
2024.09.12 23:36:02;Buy;0.03;XAUUSD;2559.42;0.03;2024.09.12 23:39:00;2559.81;-0.22;;1.17
2024.09.11 10:08:00;Buy;0.03;XAUUSD;2524.89;0.03;2024.09.11 10:27:00;2527.29;-0.22;;7.2
2024.09.11 10:00:00;Buy;0.03;XAUUSD;2526.69;0.03;2024.09.11 10:27:00;2527.29;-0.22;;1.8
2024.09.11 09:30:00;Buy;0.03;XAUUSD;2524.97;0.03;2024.09.11 09:38:00;2526.31;-0.22;;4.02
2024.09.09 23:45:00;Buy;0.03;XAUUSD;2507.08;0.03;2024.09.10 01:04:03;2506.81;-0.22;-0.99;-0.81
2024.09.09 23:53:00;Buy;0.06;XAUUSD;2505.72;0.06;2024.09.10 01:04:03;2506.81;-0.42;-1.97;6.54
2024.09.09 23:51:00;Buy;0.04;XAUUSD;2506.42;0.04;2024.09.10 01:04:03;2506.81;-0.28;-1.31;1.56
2024.09.09 23:40:00;Buy;0.03;XAUUSD;2506.58;0.03;2024.09.09 23:45:00;2506.95;-0.22;;1.11
2024.09.09 23:36:06;Buy;0.03;XAUUSD;2506.38;0.03;2024.09.09 23:39:01;2507.06;-0.22;;2.04
2024.09.09 23:32:03;Buy;0.03;XAUUSD;2505.87;0.03;2024.09.09 23:33:02;2506.38;-0.22;;1.53
2024.09.09 23:28:00;Buy;0.03;XAUUSD;2505.54;0.03;2024.09.09 23:32:02;2505.81;-0.22;;0.81
2024.09.05 22:42:00;Buy;0.04;XAUUSD;2515.1;0.04;2024.09.05 23:00:00;2514.96;-0.28;;-0.56
2024.09.05 22:36:00;Buy;0.03;XAUUSD;2515.92;0.03;2024.09.05 23:00:00;2514.94;-0.22;;-2.94
2024.09.05 22:52:00;Buy;0.09;XAUUSD;2514.11;0.09;2024.09.05 23:00:00;2514.94;-0.64;;7.47
2024.09.05 22:45:00;Buy;0.06;XAUUSD;2514.61;0.06;2024.09.05 23:00:00;2514.92;-0.42;;1.8599999999999999
2024.09.05 11:30:00;Buy;0.03;XAUUSD;2514.29;0.03;2024.09.05 11:40:00;2515.9;-0.22;;4.83
2024.09.05 09:29:00;Buy;0.03;XAUUSD;2506.18;0.03;2024.09.05 10:16:00;2505.18;-0.22;;-3
2024.09.05 09:40:00;Buy;0.03;XAUUSD;2503.06;0.03;2024.09.05 10:16:00;2505.18;-0.22;;6.36
2024.09.05 09:33:00;Buy;0.03;XAUUSD;2504.57;0.03;2024.09.05 10:16:00;2505.18;-0.22;;1.83
2024.09.05 09:21:00;Buy;0.03;XAUUSD;2505.42;0.03;2024.09.05 09:29:00;2506.14;-0.22;;2.16
2024.09.05 09:18:00;Buy;0.03;XAUUSD;2504.5;0.03;2024.09.05 09:21:00;2505.35;-0.22;;2.55
2024.09.05 09:12:00;Buy;0.03;XAUUSD;2504.06;0.03;2024.09.05 09:13:00;2504.58;-0.22;;1.56
2024.09.05 09:00:00;Buy;0.03;XAUUSD;2502.1;0.03;2024.09.05 09:11:00;2504.01;-0.22;;5.73
2024.09.03 22:28:00;Buy;0.03;XAUUSD;2493.48;0.03;2024.09.03 22:30:00;2493.98;-0.22;;1.5
2024.09.03 22:24:00;Buy;0.03;XAUUSD;2493.1;0.03;2024.09.03 22:25:00;2493.76;-0.22;;1.98
2024.08.27 22:47:00;Buy;0.03;XAUUSD;2525.47;0.03;2024.08.27 23:13:01;2525.22;-0.22;;-0.75
2024.08.27 23:02:00;Buy;0.04;XAUUSD;2524.35;0.04;2024.08.27 23:13:01;2525.22;-0.28;;3.48
2024.08.27 22:17:00;Buy;0.04;XAUUSD;2523.59;0.04;2024.08.27 22:47:00;2525.42;-0.28;;7.32
2024.08.27 22:04:01;Buy;0.03;XAUUSD;2525.23;0.03;2024.08.27 22:47:00;2525.4;-0.22;;0.51
2024.08.27 22:00:00;Buy;0.03;XAUUSD;2524.56;0.03;2024.08.27 22:04:00;2525.17;-0.22;;1.83
2024.08.21 22:00:00;Buy;0.03;XAUUSD;2516.18;0.03;2024.08.21 22:43:00;2514.56;-0.22;;-4.86
2024.08.21 22:06:00;Buy;0.06;XAUUSD;2512.14;0.06;2024.08.21 22:43:00;2514.54;-0.42;;14.4
2024.08.21 22:02:00;Buy;0.04;XAUUSD;2513.69;0.04;2024.08.21 22:43:00;2514.49;-0.28;;3.2
2024.08.20 23:51:01;Buy;0.04;XAUUSD;2515.8;0.04;2024.08.21 01:19:00;2515.08;-0.28;-1.31;-2.88
2024.08.20 23:36:03;Buy;0.03;XAUUSD;2516.39;0.03;2024.08.21 01:19:00;2515.08;-0.22;-0.99;-3.93
2024.08.21 01:06:01;Buy;0.09;XAUUSD;2513.79;0.09;2024.08.21 01:19:00;2515.08;-0.64;;11.61
2024.08.20 23:54:00;Buy;0.06;XAUUSD;2514.47;0.06;2024.08.21 01:19:00;2515.08;-0.42;-1.97;3.66
2024.08.16 23:22:00;Buy;0.04;XAUUSD;2508.59;0.04;2024.08.16 23:37:00;2507.79;-0.28;;-3.2
2024.08.16 23:14:01;Buy;0.03;XAUUSD;2509.78;0.03;2024.08.16 23:37:00;2507.79;-0.22;;-5.97
2024.08.16 23:32:00;Buy;0.09;XAUUSD;2506.03;0.09;2024.08.16 23:37:00;2507.79;-0.64;;15.84
2024.08.16 23:24:00;Buy;0.06;XAUUSD;2507.3;0.06;2024.08.16 23:37:00;2507.79;-0.42;;2.94
2024.08.16 23:04:01;Buy;0.03;XAUUSD;2509.22;0.03;2024.08.16 23:14:00;2509.72;-0.22;;1.5
2024.08.16 22:58:00;Buy;0.03;XAUUSD;2508.47;0.03;2024.08.16 23:04:00;2509.16;-0.22;;2.07
2024.08.16 22:54:00;Buy;0.03;XAUUSD;2507.17;0.03;2024.08.16 22:58:00;2508.37;-0.22;;3.6
2024.08.16 22:50:00;Buy;0.03;XAUUSD;2506.26;0.03;2024.08.16 22:54:00;2507.11;-0.22;;2.55
2024.08.16 22:40:00;Buy;0.03;XAUUSD;2505.27;0.03;2024.08.16 22:50:00;2506.17;-0.22;;2.7
2024.08.12 23:32:06;Buy;0.03;XAUUSD;2472.31;0.03;2024.08.12 23:55:00;2472.23;-0.22;;-0.24
2024.08.12 23:38:01;Buy;0.04;XAUUSD;2471.65;0.04;2024.08.12 23:55:00;2472.23;-0.28;;2.32
2024.08.12 23:04:01;Buy;0.03;XAUUSD;2471.84;0.03;2024.08.12 23:31:00;2472.2;-0.22;;1.08
2024.08.12 23:00:00;Buy;0.03;XAUUSD;2470.57;0.03;2024.08.12 23:01:00;2471.11;-0.22;;1.62
2024.08.12 22:56:00;Buy;0.03;XAUUSD;2470.74;0.03;2024.08.12 22:59:00;2471.15;-0.22;;1.23
2024.08.12 22:52:00;Buy;0.03;XAUUSD;2470.46;0.03;2024.08.12 22:55:00;2470.91;-0.22;;1.35
2024.08.12 22:42:00;Buy;0.04;XAUUSD;2470.77;0.04;2024.08.12 22:46:00;2471.67;-0.28;;3.6
2024.08.12 22:40:00;Buy;0.03;XAUUSD;2471.65;0.03;2024.08.12 22:46:00;2471.67;-0.22;;0.06
2024.08.08 22:32:00;Buy;0.03;XAUUSD;2423.28;0.03;2024.08.08 22:42:00;2423.14;-0.22;;-0.42
2024.08.08 22:35:00;Buy;0.04;XAUUSD;2421.86;0.04;2024.08.08 22:42:00;2423.14;-0.28;;5.12
2024.07.31 23:00:00;Buy;0.03;XAUUSD;2450.21;0.03;2024.08.01 03:46:00;2448.71;-0.22;-2.96;-4.5
2024.08.01 02:26:00;Buy;0.03;XAUUSD;2445.21;0.03;2024.08.01 03:46:00;2448.71;-0.22;;10.5
2024.07.31 23:26:00;Buy;0.03;XAUUSD;2447.58;0.03;2024.08.01 03:46:00;2448.71;-0.22;-2.96;3.39
2024.07.31 22:43:00;Buy;0.03;XAUUSD;2447.13;0.03;2024.07.31 22:59:00;2450.15;-0.22;;9.06
2024.07.31 22:40:00;Buy;0.03;XAUUSD;2449.81;0.03;2024.07.31 22:59:00;2450.13;-0.22;;0.96
2024.07.31 22:36:00;Buy;0.03;XAUUSD;2446.59;0.03;2024.07.31 22:38:00;2447.81;-0.22;;3.66
2024.07.31 22:32:00;Buy;0.03;XAUUSD;2443.15;0.03;2024.07.31 22:34:00;2444.91;-0.22;;5.28
2024.07.31 22:28:00;Buy;0.03;XAUUSD;2441.7;0.03;2024.07.31 22:29:00;2443.03;-0.22;;3.99
2024.07.31 22:24:00;Buy;0.03;XAUUSD;2438.73;0.03;2024.07.31 22:26:00;2441.36;-0.22;;7.89
